date,region_id,product_id,driver,impact
2026-01-01,APAC,P04,unexplained_effect,0.0
2026-01-01,EU,P01,unexplained_effect,0.0
2026-01-01,EU,P02,unexplained_effect,0.0
2026-01-01,EU,P03,unexplained_effect,0.0
2026-01-01,EU,P04,unexplained_effect,0.0
2026-01-01,OTHER,P01,unexplained_effect,0.0
2026-01-01,OTHER,P02,unexplained_effect,0.0
2026-01-01,OTHER,P03,unexplained_effect,0.0
2026-01-01,OTHER,P04,unexplained_effect,0.0
2026-02-01,APAC,P01,unexplained_effect,0.0
2026-02-01,APAC,P02,unexplained_effect,0.0
2026-02-01,APAC,P03,unexplained_effect,0.0
2026-02-01,APAC,P04,unexplained_effect,0.0
2026-02-01,EU,P01,unexplained_effect,0.0
2026-02-01,EU,P02,unexplained_effect,0.0
2026-02-01,EU,P03,unexplained_effect,0.0
2026-02-01,EU,P04,unexplained_effect,0.0
2026-02-01,OTHER,P01,unexplained_effect,0.0
2026-02-01,OTHER,P02,unexplained_effect,0.0
2026-02-01,OTHER,P03,unexplained_effect,0.0
2026-02-01,OTHER,P04,unexplained_effect,0.0
2026-03-01,APAC,P01,unexplained_effect,0.0
2026-03-01,APAC,P02,unexplained_effect,0.0
2026-03-01,APAC,P03,unexplained_effect,0.0
2026-03-01,APAC,P04,unexplained_effect,0.0
2026-03-01,EU,P01,unexplained_effect,0.0
2026-03-01,EU,P02,unexplained_effect,0.0
2026-03-01,EU,P03,unexplained_effect,0.0
2026-03-01,EU,P04,unexplained_effect,0.0
2026-03-01,OTHER,P01,unexplained_effect,0.0
2026-03-01,OTHER,P02,unexplained_effect,0.0
2026-03-01,OTHER,P03,unexplained_effect,0.0
2026-03-01,OTHER,P04,unexplained_effect,0.0
2026-04-01,APAC,P01,unexplained_effect,0.0
2026-04-01,APAC,P02,unexplained_effect,0.0
2026-04-01,APAC,P03,unexplained_effect,0.0
2026-04-01,APAC,P04,unexplained_effect,0.0
2026-04-01,EU,P01,unexplained_effect,583.5309151679685
2026-04-01,EU,P02,unexplained_effect,0.0
2026-04-01,EU,P03,unexplained_effect,0.0
2026-04-01,EU,P04,unexplained_effect,0.0
2026-04-01,OTHER,P01,unexplained_effect,0.0
2026-04-01,OTHER,P02,unexplained_effect,0.0
2026-04-01,OTHER,P03,unexplained_effect,0.0
2026-04-01,OTHER,P04,unexplained_effect,0.0
2026-05-01,APAC,P01,unexplained_effect,0.0
2026-05-01,APAC,P02,unexplained_effect,0.0
2026-05-01,APAC,P03,unexplained_effect,0.0
2026-05-01,APAC,P04,unexplained_effect,0.0
2026-05-01,EU,P01,unexplained_effect,576.2514761382372
2026-05-01,EU,P02,unexplained_effect,0.0
2026-05-01,EU,P03,unexplained_effect,0.0
2026-05-01,EU,P04,unexplained_effect,0.0
2026-05-01,OTHER,P01,unexplained_effect,0.0
2026-05-01,OTHER,P02,unexplained_effect,0.0
2026-05-01,OTHER,P03,unexplained_effect,0.0
2026-05-01,OTHER,P04,unexplained_effect,0.0
2026-06-01,APAC,P01,unexplained_effect,0.0
2026-06-01,APAC,P02,unexplained_effect,0.0
2026-06-01,APAC,P03,unexplained_effect,0.0
2026-06-01,APAC,P04,unexplained_effect,0.0
2026-06-01,EU,P01,unexplained_effect,731.814314962623
2026-06-01,EU,P02,unexplained_effect,0.0
2026-06-01,EU,P03,unexplained_effect,0.0
2026-06-01,EU,P04,unexplained_effect,0.0
2026-06-01,OTHER,P01,unexplained_effect,0.0
2026-06-01,OTHER,P02,unexplained_effect,0.0
2026-06-01,OTHER,P03,unexplained_effect,0.0
2026-06-01,OTHER,P04,unexplained_effect,0.0
2026-07-01,APAC,P01,unexplained_effect,0.0
2026-07-01,APAC,P02,unexplained_effect,0.0
2026-07-01,APAC,P03,unexplained_effect,0.0
2026-07-01,APAC,P04,unexplained_effect,0.0
2026-07-01,EU,P01,unexplained_effect,618.2227148642378
2026-07-01,EU,P02,unexplained_effect,0.0
2026-07-01,EU,P03,unexplained_effect,0.0
2026-07-01,EU,P04,unexplained_effect,0.0
2026-07-01,OTHER,P01,unexplained_effect,0.0
2026-07-01,OTHER,P02,unexplained_effect,0.0
2026-07-01,OTHER,P03,unexplained_effect,0.0
2026-07-01,OTHER,P04,unexplained_effect,0.0
2026-08-01,APAC,P01,unexplained_effect,0.0
2026-08-01,APAC,P02,unexplained_effect,0.0
2026-08-01,APAC,P03,unexplained_effect,0.0
2026-08-01,APAC,P04,unexplained_effect,0.0
2026-08-01,EU,P01,unexplained_effect,1215.991231613887
2026-08-01,EU,P02,unexplained_effect,0.0
2026-08-01,EU,P03,unexplained_effect,0.0
2026-08-01,EU,P04,unexplained_effect,0.0
2026-08-01,OTHER,P01,unexplained_effect,0.0
2026-08-01,OTHER,P02,unexplained_effect,0.0
2026-08-01,OTHER,P03,unexplained_effect,0.0
2026-08-01,OTHER,P04,unexplained_effect,0.0
2026-09-01,APAC,P01,unexplained_effect,0.0
2026-09-01,APAC,P02,unexplained_effect,0.0
2026-09-01,APAC,P03,unexplained_effect,0.0
2026-09-01,APAC,P04,unexplained_effect,0.0
2026-09-01,EU,P01,unexplained_effect,1940.411478507689
2026-09-01,EU,P02,unexplained_effect,0.0
2026-09-01,EU,P03,unexplained_effect,0.0
2026-09-01,EU,P04,unexplained_effect,0.0
2026-09-01,OTHER,P01,unexplained_effect,0.0
2026-09-01,OTHER,P02,unexplained_effect,0.0
2026-09-01,OTHER,P03,unexplained_effect,0.0
2026-09-01,OTHER,P04,unexplained_effect,0.0
2026-10-01,APAC,P01,unexplained_effect,0.0
2026-10-01,APAC,P02,unexplained_effect,0.0
2026-10-01,APAC,P03,unexplained_effect,0.0
2026-10-01,APAC,P04,unexplained_effect,0.0
2026-10-01,EU,P01,unexplained_effect,366.1451276461248
2026-10-01,EU,P02,unexplained_effect,0.0
2026-10-01,EU,P03,unexplained_effect,0.0
2026-10-01,EU,P04,unexplained_effect,0.0
2026-10-01,OTHER,P01,unexplained_effect,0.0
2026-10-01,OTHER,P02,unexplained_effect,0.0
2026-10-01,OTHER,P03,unexplained_effect,0.0
2026-10-01,OTHER,P04,unexplained_effect,0.0
2026-11-01,APAC,P01,unexplained_effect,0.0
2026-11-01,APAC,P02,unexplained_effect,0.0
2026-11-01,APAC,P03,unexplained_effect,0.0
2026-11-01,APAC,P04,unexplained_effect,0.0
2026-11-01,EU,P01,unexplained_effect,1432.488606036397
2026-11-01,EU,P02,unexplained_effect,0.0
2026-11-01,EU,P03,unexplained_effect,0.0
2026-11-01,EU,P04,unexplained_effect,0.0
2026-11-01,OTHER,P01,unexplained_effect,0.0
2026-11-01,OTHER,P02,unexplained_effect,0.0
2026-11-01,OTHER,P03,unexplained_effect,0.0
2026-11-01,OTHER,P04,unexplained_effect,0.0
2026-12-01,APAC,P01,unexplained_effect,0.0
2026-12-01,APAC,P02,unexplained_effect,0.0
2026-12-01,APAC,P03,unexplained_effect,0.0
2026-12-01,APAC,P04,unexplained_effect,0.0
2026-12-01,EU,P01,unexplained_effect,1242.6190482613674
2026-12-01,EU,P02,unexplained_effect,0.0
2026-12-01,EU,P03,unexplained_effect,0.0
2026-12-01,EU,P04,unexplained_effect,0.0
2026-12-01,OTHER,P01,unexplained_effect,0.0
2026-12-01,OTHER,P02,unexplained_effect,0.0
2026-12-01,OTHER,P03,unexplained_effect,0.0
2026-12-01,OTHER,P04,unexplained_effect,0.0
