,date,region_id,account_id,value_actual,value_budget,variance,variance_pct,material,rolling_mean,rolling_std,z_score,anomaly
586,2026-09-01,EU,REV,740691.5364389436,770319.1978965014,-29627.661457557813,-0.03846153846153855,False,-30059.921101789358,3014.3632802285083,0.1433999833619179,False
604,2026-10-01,EU,REV,842030.7082667903,875711.9365974619,-33681.22833067167,-0.038461538461538526,False,-30111.42250845366,3001.7789919969587,-1.1892300638173126,False
622,2026-11-01,EU,REV,702048.6836702095,730130.631017018,-28081.947346808505,-0.03846153846153863,False,-30838.738764606842,3286.103586990767,0.8389240767430751,False
640,2026-12-01,EU,REV,751349.7260086301,781403.7150489753,-30053.989040345186,-0.038461538461538436,False,-29964.228655310366,3187.545588010061,-0.028159718051548443,False
11,2024-01-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,,,,False
29,2024-02-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,,,,False
47,2024-03-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,,,,False
65,2024-04-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
83,2024-05-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
101,2024-06-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
119,2024-07-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
137,2024-08-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
155,2024-09-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
173,2024-10-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
191,2024-11-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
209,2024-12-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
227,2025-01-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
245,2025-02-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
263,2025-03-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
281,2025-04-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
299,2025-05-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
317,2025-06-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
335,2025-07-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
353,2025-08-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
371,2025-09-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
389,2025-10-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
407,2025-11-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
425,2025-12-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
443,2026-01-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
461,2026-02-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
479,2026-03-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
497,2026-04-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
515,2026-05-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
533,2026-06-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
551,2026-07-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
569,2026-08-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
587,2026-09-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
605,2026-10-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
623,2026-11-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
641,2026-12-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False,-187.5,0.0,,False
12,2024-01-01,OTHER,COGS,-252670.0360757496,-247616.6353542346,-5053.400721515005,0.020408163265306176,False,,,,False
30,2024-02-01,OTHER,COGS,-415971.0411978583,-407651.6203739011,-8319.420823957189,0.02040816326530618,False,,,,False
48,2024-03-01,OTHER,COGS,-306622.63769043057,-300490.184936622,-6132.452753808581,0.020408163265306024,False,,,,False
66,2024-04-01,OTHER,COGS,-431178.3083502735,-422554.7421832681,-8623.566167005396,0.020408163265305944,False,-6501.758099760259,1664.0347521312406,-1.2750984103712952,False
84,2024-05-01,OTHER,COGS,-356713.92453013436,-349579.64603953174,-7134.278490602621,0.02040816326530593,False,-7032.210116571543,1723.81122499641,-0.05921087677758358,False
102,2024-06-01,OTHER,COGS,-398842.02904223977,-390865.1884613951,-7976.8405808446705,0.020408163265305798,False,-7052.623791377759,1493.5619991025437,-0.6188004180758871,False
120,2024-07-01,OTHER,COGS,-350905.9540878126,-343887.83500605635,-7018.119081756275,0.020408163265306187,False,-7206.659922955577,1388.144349525403,0.1358222156534102,False
138,2024-08-01,OTHER,COGS,-406112.9954874255,-397990.73557767697,-8122.259909748507,0.020408163265306117,False,-7534.112982995789,937.0584930120403,-0.6276523089420001,False
156,2024-09-01,OTHER,COGS,-236497.29117826532,-231767.3453547,-4729.945823565329,0.020408163265306218,False,-7501.252830627675,906.9865226475262,3.055510680547713,True
174,2024-10-01,OTHER,COGS,-269166.97446412675,-263783.63497484423,-5383.339489282516,0.02040816326530605,False,-7267.501675587133,1385.0497480969723,1.3603570477475007,False
192,2024-11-01,OTHER,COGS,-261189.5291148527,-255965.7385325557,-5223.790582297021,0.02040816326530599,False,-6727.463895966653,1382.2536266856125,1.0878418291982792,False
210,2024-12-01,OTHER,COGS,-365731.50686921406,-358416.8767318298,-7314.630137384287,0.020408163265306138,False,-6409.049244582387,1485.9564879877234,-0.6094262517930351,False
228,2025-01-01,OTHER,COGS,-351411.9080569813,-344383.6698958416,-7028.238161139656,0.02040816326530621,False,-6298.6808373389895,1365.9687689261557,-0.5340951714248939,False
246,2025-02-01,OTHER,COGS,-432548.2456465561,-423897.28073362494,-8650.964912931144,0.020408163265306176,False,-6300.367350569552,1367.040513198339,-1.7194790788329413,False
264,2025-03-01,OTHER,COGS,-441863.4499566906,-433026.1809575568,-8837.268999133783,0.02040816326530605,False,-6388.484851099992,1516.8010458341669,-1.6144399127092366,False
282,2025-04-01,OTHER,COGS,-363124.928737535,-355862.4301627843,-7262.498574750731,0.02040816326530621,False,-7073.038713694735,1545.1559931776326,-0.12261536174504263,False
300,2025-05-01,OTHER,COGS,-429694.57876454096,-421100.6871892501,-8593.89157529088,0.02040816326530627,False,-7386.231894606103,1306.1245709976974,-0.9246129408332717,False
318,2025-06-01,OTHER,COGS,-475962.03427908773,-466442.7935935061,-9519.240685581695,0.02040816326530599,False,-7947.915393438413,826.9421180260671,-1.9001635760119193,False
336,2025-07-01,OTHER,COGS,-219427.50340479825,-215038.95333670225,-4388.550068095996,0.02040816326530627,False,-8315.350484804649,967.1740290988938,4.060076365333354,True
354,2025-08-01,OTHER,COGS,-300412.70165301365,-294404.44761995337,-6008.25403306028,0.02040816326530614,False,-7875.402469297372,1858.9731495455837,1.0043977432882807,False
372,2025-09-01,OTHER,COGS,-267396.1618778565,-262048.2386402993,-5347.923237557174,0.02040816326530629,False,-7434.950655985561,1949.3416957284112,1.0706319076853927,False
390,2025-10-01,OTHER,COGS,-377076.8506932722,-369535.31367940665,-7541.5370138654835,0.02040816326530624,False,-6853.393029056126,1967.7193043028108,-0.3497165389924232,False
408,2025-11-01,OTHER,COGS,-377442.9996254125,-369894.1396329042,-7548.859992508311,0.02040816326530629,False,-6899.899435575251,1982.563695009922,-0.32733402642572446,False
426,2025-12-01,OTHER,COGS,-289952.43949750345,-284153.39070755336,-5799.048789950088,0.02040816326530619,False,-6725.727505111489,1845.1189279135729,0.5022325125726574,False
444,2026-01-01,OTHER,COGS,-371171.8523859885,-363748.4153382689,-7423.437047719664,0.020408163265305826,False,-6105.695522506222,1246.651425674118,-1.0570248411667142,False
462,2026-02-01,OTHER,COGS,-394737.4616991907,-386842.71246520686,-7894.749233983864,0.020408163265306256,False,-6611.5100191101665,1002.3435809639831,-1.2802388714252737,False
480,2026-03-01,OTHER,COGS,-401442.0174473921,-393413.1770984442,-8028.840348947909,0.020408163265306298,False,-6925.925885930764,1068.9344550094613,-1.0317886731487038,False
498,2026-04-01,OTHER,COGS,-432902.65951485385,-424244.6063245567,-8658.053190297156,0.020408163265306308,False,-7372.745404495887,805.1765280937602,-1.5963055813912144,False
516,2026-05-01,OTHER,COGS,-283859.7231182709,-278182.52865590545,-5677.194462365471,0.020408163265306315,False,-7558.831433901166,965.1221313154585,1.9496361242602835,False
534,2026-06-01,OTHER,COGS,-253933.0300799081,-248854.36947831,-5078.660601598094,0.020408163265305847,False,-7246.887178877359,1234.0102588979457,1.7570571732650235,False
552,2026-07-01,OTHER,COGS,-450457.304210859,-441448.1581266418,-9009.14608421718,0.020408163265306117,False,-7126.822480818693,1423.5437397548417,-1.3222801314996158,False
570,2026-08-01,OTHER,COGS,-328240.22028929216,-321675.4158835063,-6564.804405785864,0.02040816326530619,False,-7391.107320234946,1622.8657975025276,0.5091628129206384,False
588,2026-09-01,OTHER,COGS,-400649.3367716705,-392636.3500362371,-8012.986735433398,0.02040816326530609,False,-7169.449848868612,1631.1220742166934,-0.5171512910643884,False
606,2026-10-01,OTHER,COGS,-268268.0290520473,-262902.66847100627,-5365.360581041023,0.02040816326530642,False,-7166.807579949527,1629.463510658859,1.1055460813480296,False
624,2026-11-01,OTHER,COGS,-371259.7896204042,-363834.59382799617,-7425.19579240802,0.020408163265305944,False,-6618.025478406838,1580.5178716165897,-0.5106998968481067,False
642,2026-12-01,OTHER,COGS,-272779.4243007214,-267323.8358147069,-5455.588486014458,0.020408163265306242,False,-6909.35903341393,1532.7943884238418,0.9484445913808248,False
13,2024-01-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,,,,False
31,2024-02-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,,,,False
49,2024-03-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,,,,False
67,2024-04-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
85,2024-05-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
103,2024-06-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
121,2024-07-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
139,2024-08-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
157,2024-09-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
175,2024-10-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
193,2024-11-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
211,2024-12-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
229,2025-01-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
247,2025-02-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
265,2025-03-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
283,2025-04-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
301,2025-05-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
319,2025-06-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
337,2025-07-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
355,2025-08-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
373,2025-09-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
391,2025-10-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
409,2025-11-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
427,2025-12-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
445,2026-01-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
463,2026-02-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
481,2026-03-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
499,2026-04-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
517,2026-05-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
535,2026-06-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
553,2026-07-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
571,2026-08-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
589,2026-09-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
607,2026-10-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
625,2026-11-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
643,2026-12-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False,-275.0,0.0,,False
14,2024-01-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,,,,False
32,2024-02-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,,,,False
50,2024-03-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,,,,False
68,2024-04-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
86,2024-05-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
104,2024-06-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
122,2024-07-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
140,2024-08-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
158,2024-09-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
176,2024-10-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
194,2024-11-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
212,2024-12-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
230,2025-01-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
248,2025-02-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
266,2025-03-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
284,2025-04-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
302,2025-05-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
320,2025-06-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
338,2025-07-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
356,2025-08-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
374,2025-09-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
392,2025-10-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
410,2025-11-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
428,2025-12-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
446,2026-01-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
464,2026-02-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
482,2026-03-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
500,2026-04-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
518,2026-05-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
536,2026-06-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
554,2026-07-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
572,2026-08-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
590,2026-09-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
608,2026-10-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
626,2026-11-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
644,2026-12-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False,-549.9999999999964,0.0,,False
15,2024-01-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,,,,False
33,2024-02-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,,,,False
51,2024-03-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,,,,False
69,2024-04-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
87,2024-05-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
105,2024-06-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
123,2024-07-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
141,2024-08-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
159,2024-09-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
177,2024-10-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
195,2024-11-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
213,2024-12-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
231,2025-01-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
249,2025-02-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
267,2025-03-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
285,2025-04-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
303,2025-05-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
321,2025-06-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
339,2025-07-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
357,2025-08-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
375,2025-09-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
393,2025-10-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
411,2025-11-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
429,2025-12-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
447,2026-01-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
465,2026-02-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
483,2026-03-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
501,2026-04-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
519,2026-05-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
537,2026-06-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
555,2026-07-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
573,2026-08-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
591,2026-09-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
609,2026-10-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
627,2026-11-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
645,2026-12-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False,-2125.0,0.0,,False
16,2024-01-01,OTHER,REV,537595.821437765,559099.6542952758,-21503.83285751077,-0.03846153846153876,False,,,,False
34,2024-02-01,OTHER,REV,885044.7685060815,920446.5592463248,-35401.79074024328,-0.038461538461538484,False,,,,False
52,2024-03-01,OTHER,REV,652388.5908307035,678484.1344639317,-26095.543633228168,-0.0384615384615385,False,,,,False
70,2024-04-01,OTHER,REV,917400.656064412,954096.6823069884,-36696.02624257642,-0.038461538461538415,False,-27667.055743660738,7080.998945239216,-1.2750984103713436,False
88,2024-05-01,OTHER,REV,758965.7968726264,789324.4287475316,-30358.6318749052,-0.03846153846153864,False,-29924.29836838966,7335.366914878335,-0.05921087677762668,False
106,2024-06-01,OTHER,REV,848600.0617919997,882544.0642636798,-33944.002471680054,-0.03846153846153853,False,-30011.165069692768,6355.582974904441,-0.6188004180759544,False
124,2024-07-01,OTHER,REV,746608.4129527928,776472.7494709046,-29864.33651811176,-0.03846153846153851,False,-30666.63797002398,5906.997232023038,0.1358222156534597,False
142,2024-08-01,OTHER,REV,864070.2031647351,898633.0112913245,-34562.8081265894,-0.038461538461538464,False,-32060.055246790813,3987.4829489874332,-0.6276523089419421,False
160,2024-09-01,OTHER,REV,503185.7259112029,523313.1549476509,-20127.42903644807,-0.03846153846153838,False,-31920.224811181834,3859.5171176491003,3.0555106805477683,True
178,2024-10-01,OTHER,REV,572695.690349206,595603.517963174,-22907.827613968053,-0.038461538461538165,False,-30925.539045051817,5893.828715306426,1.3603570477475126,False
196,2024-11-01,OTHER,REV,555722.402372027,577951.2984669082,-22228.89609488112,-0.03846153846153852,False,-28627.505940283754,5881.930326321951,1.087841829198234,False
214,2024-12-01,OTHER,REV,778152.1422749236,809278.2279659206,-31126.085690996963,-0.038461538461538484,False,-27272.549976946408,6323.2190978202425,-0.6094262517930078,False
232,2025-01-01,OTHER,REV,747684.9107595347,777592.3071899161,-29907.396430381454,-0.03846153846153855,False,-26802.89718016589,5812.633059260252,-0.5340951714248857,False
250,2025-02-01,OTHER,REV,920315.4162692685,957128.032920039,-36812.616650770535,-0.038461538461538256,False,-26810.07383221084,5817.193673184435,-1.7194790788328909,False
268,2025-03-01,OTHER,REV,940134.9999078524,977740.3999041663,-37605.39999631397,-0.03846153846153833,False,-27185.041919574363,6454.472535464465,-1.6144399127092663,False
